Channel	AMBG	RampGain	InputVoltage	ADCvalue
Hrefy	11	15	0.989999	1023
Hrefy	11	0	0.999999	999
Hrefy	11	1	0.999999	1018
Hrefy	11	2	0.999999	1023
Hrefy	11	3	0.999999	1023
Hrefy	11	4	0.999999	1023
Hrefy	11	5	0.999999	1023
Hrefy	11	6	0.999999	1023
Hrefy	11	7	0.999999	1023
Hrefy	11	8	0.999999	1023
Hrefy	11	9	0.999999	1023
Hrefy	11	10	0.999999	1023
Hrefy	11	11	0.999999	1023
Hrefy	11	12	0.999999	1023
Hrefy	11	13	0.999999	1023
Hrefy	11	14	0.999999	1023
Hrefy	11	15	0.999999	1023
Hrefy	11	0	1.01	1023
Hrefy	11	1	1.01	1023
Hrefy	11	2	1.01	1023
Hrefy	11	3	1.01	1023
Hrefy	11	4	1.01	1023
Hrefy	11	5	1.01	1023
Hrefy	11	6	1.01	1023
Hrefy	11	7	1.01	1023
Hrefy	11	8	1.01	1023
Hrefy	11	9	1.01	1023
Hrefy	11	10	1.01	1023
Hrefy	11	11	1.01	1023
Hrefy	11	12	1.01	1023
Hrefy	11	13	1.01	1023
Hrefy	11	14	1.01	1023
Hrefy	11	15	1.01	1023
Hrefy	12	0	0	18
Hrefy	12	1	0	21
Hrefy	12	2	0	22
Hrefy	12	3	0	23
Hrefy	12	4	0	23
Hrefy	12	5	0	24
Hrefy	12	6	0	24
Hrefy	12	7	0	25
Hrefy	12	8	0	25
Hrefy	12	9	0	25
Hrefy	12	10	0	26
Hrefy	12	11	0	26
Hrefy	12	12	0	27
Hrefy	12	13	0	27
Hrefy	12	14	0	27
Hrefy	12	15	0	27
Hrefy	12	0	0.01	31
Hrefy	12	1	0.01	32
Hrefy	12	2	0.01	33
Hrefy	12	3	0.01	33
Hrefy	12	4	0.01	34
Hrefy	12	5	0.01	34
Hrefy	12	6	0.01	35
Hrefy	12	7	0.01	35
Hrefy	12	8	0.01	36
Hrefy	12	9	0.01	36
Hrefy	12	10	0.01	37
Hrefy	12	11	0.01	37
Hrefy	12	12	0.01	38
Hrefy	12	13	0.01	38
Hrefy	12	14	0.01	39
Hrefy	12	15	0.01	39
Hrefy	12	0	0.02	41
Hrefy	12	1	0.02	42
Hrefy	12	2	0.02	42
Hrefy	12	3	0.02	43
Hrefy	12	4	0.02	44
Hrefy	12	5	0.02	44
Hrefy	12	6	0.02	45
Hrefy	12	7	0.02	46
Hrefy	12	8	0.02	47
Hrefy	12	9	0.02	47
Hrefy	12	10	0.02	48
Hrefy	12	11	0.02	48
Hrefy	12	12	0.02	49
Hrefy	12	13	0.02	50
Hrefy	12	14	0.02	51
Hrefy	12	15	0.02	51
Hrefy	12	0	0.03	50
Hrefy	12	1	0.03	51
Hrefy	12	2	0.03	52
Hrefy	12	3	0.03	53
Hrefy	12	4	0.03	54
Hrefy	12	5	0.03	55
Hrefy	12	6	0.03	56
Hrefy	12	7	0.03	56
Hrefy	12	8	0.03	58
Hrefy	12	9	0.03	58
Hrefy	12	10	0.03	59
Hrefy	12	11	0.03	60
Hrefy	12	12	0.03	61
Hrefy	12	13	0.03	62
Hrefy	12	14	0.03	62
Hrefy	12	15	0.03	63
Hrefy	12	0	0.04	60
Hrefy	12	1	0.04	61
Hrefy	12	2	0.04	62
Hrefy	12	3	0.04	63
Hrefy	12	4	0.04	64
Hrefy	12	5	0.04	65
Hrefy	12	6	0.04	66
Hrefy	12	7	0.04	67
Hrefy	12	8	0.04	69
Hrefy	12	9	0.04	70
Hrefy	12	10	0.04	71
Hrefy	12	11	0.04	71
Hrefy	12	12	0.04	73
Hrefy	12	13	0.04	74
Hrefy	12	14	0.04	75
Hrefy	12	15	0.04	75
Hrefy	12	0	0.05	70
Hrefy	12	1	0.05	71
Hrefy	12	2	0.05	72
Hrefy	12	3	0.05	73
Hrefy	12	4	0.05	75
Hrefy	12	5	0.05	76
Hrefy	12	6	0.05	77
Hrefy	12	7	0.05	78
Hrefy	12	8	0.05	80
Hrefy	12	9	0.05	81
Hrefy	12	10	0.05	82
Hrefy	12	11	0.05	83
Hrefy	12	12	0.05	85
Hrefy	12	13	0.05	86
Hrefy	12	14	0.05	87
Hrefy	12	15	0.05	88
Hrefy	12	0	0.06	79
Hrefy	12	1	0.06	81
Hrefy	12	2	0.06	82
Hrefy	12	3	0.06	83
Hrefy	12	4	0.06	85
Hrefy	12	5	0.06	87
Hrefy	12	6	0.06	88
Hrefy	12	7	0.06	89
Hrefy	12	8	0.06	91
Hrefy	12	9	0.06	92
Hrefy	12	10	0.06	94
Hrefy	12	11	0.06	95
Hrefy	12	12	0.06	97
Hrefy	12	13	0.06	98
Hrefy	12	14	0.06	99
Hrefy	12	15	0.06	101
Hrefy	12	0	0.07	89
Hrefy	12	1	0.07	91
Hrefy	12	2	0.07	92
Hrefy	12	3	0.07	94
Hrefy	12	4	0.07	96
Hrefy	12	5	0.07	97
Hrefy	12	6	0.07	99
Hrefy	12	7	0.07	100
Hrefy	12	8	0.07	103
Hrefy	12	9	0.07	104
Hrefy	12	10	0.07	106
Hrefy	12	11	0.07	107
Hrefy	12	12	0.07	109
Hrefy	12	13	0.07	110
Hrefy	12	14	0.07	112
Hrefy	12	15	0.07	113
Hrefy	12	0	0.08	99
Hrefy	12	1	0.08	101
Hrefy	12	2	0.08	102
Hrefy	12	3	0.08	104
Hrefy	12	4	0.08	107
Hrefy	12	5	0.08	108
Hrefy	12	6	0.08	110
Hrefy	12	7	0.08	111
Hrefy	12	8	0.08	114
Hrefy	12	9	0.08	116
Hrefy	12	10	0.08	117
Hrefy	12	11	0.08	119
Hrefy	12	12	0.08	122
Hrefy	12	13	0.08	123
Hrefy	12	14	0.08	124
Hrefy	12	15	0.08	126
Hrefy	12	0	0.09	109
Hrefy	12	1	0.09	111
Hrefy	12	2	0.09	113
Hrefy	12	3	0.09	115
Hrefy	12	4	0.09	117
Hrefy	12	5	0.09	119
Hrefy	12	6	0.09	121
Hrefy	12	7	0.09	122
Hrefy	12	8	0.09	126
Hrefy	12	9	0.09	127
Hrefy	12	10	0.09	129
Hrefy	12	11	0.09	131
Hrefy	12	12	0.09	134
Hrefy	12	13	0.09	135
Hrefy	12	14	0.09	137
Hrefy	12	15	0.09	139
Hrefy	12	0	0.1	119
Hrefy	12	1	0.1	121
Hrefy	12	2	0.1	123
Hrefy	12	3	0.1	125
Hrefy	12	4	0.1	128
Hrefy	12	5	0.1	130
Hrefy	12	6	0.1	132
Hrefy	12	7	0.1	134
Hrefy	12	8	0.1	137
Hrefy	12	9	0.1	139
Hrefy	12	10	0.1	141
Hrefy	12	11	0.1	143
Hrefy	12	12	0.1	146
Hrefy	12	13	0.1	148
Hrefy	12	14	0.1	150
Hrefy	12	15	0.1	151
Hrefy	12	0	0.11	129
Hrefy	12	1	0.11	131
Hrefy	12	2	0.11	133
Hrefy	12	3	0.11	135
Hrefy	12	4	0.11	139
Hrefy	12	5	0.11	141
Hrefy	12	6	0.11	143
Hrefy	12	7	0.11	145
Hrefy	12	8	0.11	149
Hrefy	12	9	0.11	151
Hrefy	12	10	0.11	153
Hrefy	12	11	0.11	155
Hrefy	12	12	0.11	158
Hrefy	12	13	0.11	161
Hrefy	12	14	0.11	162
Hrefy	12	15	0.11	164
Hrefy	12	0	0.12	138
Hrefy	12	1	0.12	141
Hrefy	12	2	0.12	144
Hrefy	12	3	0.12	146
Hrefy	12	4	0.12	150
Hrefy	12	5	0.12	152
Hrefy	12	6	0.12	154
Hrefy	12	7	0.12	156
Hrefy	12	8	0.12	160
Hrefy	12	9	0.12	163
Hrefy	12	10	0.12	165
Hrefy	12	11	0.12	167
Hrefy	12	12	0.12	171
Hrefy	12	13	0.12	173
Hrefy	12	14	0.12	175
Hrefy	12	15	0.12	177
Hrefy	12	0	0.13	148
Hrefy	12	1	0.13	151
Hrefy	12	2	0.13	154
Hrefy	12	3	0.13	156
Hrefy	12	4	0.13	160
Hrefy	12	5	0.13	163
Hrefy	12	6	0.13	165
Hrefy	12	7	0.13	167
Hrefy	12	8	0.13	172
Hrefy	12	9	0.13	174
Hrefy	12	10	0.13	177
Hrefy	12	11	0.13	179
Hrefy	12	12	0.13	183
Hrefy	12	13	0.13	185
Hrefy	12	14	0.13	188
Hrefy	12	15	0.13	190
Hrefy	12	0	0.14	158
Hrefy	12	1	0.14	161
Hrefy	12	2	0.14	164
Hrefy	12	3	0.14	167
Hrefy	12	4	0.14	171
Hrefy	12	5	0.14	174
Hrefy	12	6	0.14	177
Hrefy	12	7	0.14	179
Hrefy	12	8	0.14	183
Hrefy	12	9	0.14	186
Hrefy	12	10	0.14	189
Hrefy	12	11	0.14	191
Hrefy	12	12	0.14	196
Hrefy	12	13	0.14	198
Hrefy	12	14	0.14	200
Hrefy	12	15	0.14	203
Hrefy	12	0	0.15	168
Hrefy	12	1	0.15	171
Hrefy	12	2	0.15	175
Hrefy	12	3	0.15	177
Hrefy	12	4	0.15	182
Hrefy	12	5	0.15	184
Hrefy	12	6	0.15	187
Hrefy	12	7	0.15	190
Hrefy	12	8	0.15	195
Hrefy	12	9	0.15	198
Hrefy	12	10	0.15	201
Hrefy	12	11	0.15	203
Hrefy	12	12	0.15	208
Hrefy	12	13	0.15	210
Hrefy	12	14	0.15	213
Hrefy	12	15	0.15	215
Hrefy	12	0	0.16	178
Hrefy	12	1	0.16	181
Hrefy	12	2	0.16	185
Hrefy	12	3	0.16	188
Hrefy	12	4	0.16	193
Hrefy	12	5	0.16	196
Hrefy	12	6	0.16	199
Hrefy	12	7	0.16	201
Hrefy	12	8	0.16	206
Hrefy	12	9	0.16	210
Hrefy	12	10	0.16	213
Hrefy	12	11	0.16	216
Hrefy	12	12	0.16	220
Hrefy	12	13	0.16	223
Hrefy	12	14	0.16	226
Hrefy	12	15	0.16	229
Hrefy	12	0	0.17	188
Hrefy	12	1	0.17	192
Hrefy	12	2	0.17	195
Hrefy	12	3	0.17	198
Hrefy	12	4	0.17	204
Hrefy	12	5	0.17	207
Hrefy	12	6	0.17	210
Hrefy	12	7	0.17	213
Hrefy	12	8	0.17	218
Hrefy	12	9	0.17	221
Hrefy	12	10	0.17	225
Hrefy	12	11	0.17	228
Hrefy	12	12	0.17	233
Hrefy	12	13	0.17	236
Hrefy	12	14	0.17	239
Hrefy	12	15	0.17	241
Hrefy	12	0	0.18	198
Hrefy	12	1	0.18	202
Hrefy	12	2	0.18	206
Hrefy	12	3	0.18	209
Hrefy	12	4	0.18	214
Hrefy	12	5	0.18	218
Hrefy	12	6	0.18	221
Hrefy	12	7	0.18	224
Hrefy	12	8	0.18	230
Hrefy	12	9	0.18	233
Hrefy	12	10	0.18	237
Hrefy	12	11	0.18	240
Hrefy	12	12	0.18	245
Hrefy	12	13	0.18	248
Hrefy	12	14	0.18	251
Hrefy	12	15	0.18	254
Hrefy	12	0	0.19	208
Hrefy	12	1	0.19	212
Hrefy	12	2	0.19	216
Hrefy	12	3	0.19	219
Hrefy	12	4	0.19	225
Hrefy	12	5	0.19	228
Hrefy	12	6	0.19	232
Hrefy	12	7	0.19	235
Hrefy	12	8	0.19	241
Hrefy	12	9	0.19	245
Hrefy	12	10	0.19	249
Hrefy	12	11	0.19	252
Hrefy	12	12	0.19	257
Hrefy	12	13	0.19	261
Hrefy	12	14	0.19	264
Hrefy	12	15	0.19	267
Hrefy	12	0	0.2	218
Hrefy	12	1	0.2	222
Hrefy	12	2	0.2	226
Hrefy	12	3	0.2	230
Hrefy	12	4	0.2	236
Hrefy	12	5	0.2	240
Hrefy	12	6	0.2	243
Hrefy	12	7	0.2	247
Hrefy	12	8	0.2	253
Hrefy	12	9	0.2	257
Hrefy	12	10	0.2	261
Hrefy	12	11	0.2	264
Hrefy	12	12	0.2	270
Hrefy	12	13	0.2	274
Hrefy	12	14	0.2	277
Hrefy	12	15	0.2	280
Hrefy	12	0	0.21	228
Hrefy	12	1	0.21	232
Hrefy	12	2	0.21	237
Hrefy	12	3	0.21	241
Hrefy	12	4	0.21	247
Hrefy	12	5	0.21	250
Hrefy	12	6	0.21	255
Hrefy	12	7	0.21	258
Hrefy	12	8	0.21	265
Hrefy	12	9	0.21	269
Hrefy	12	10	0.21	273
Hrefy	12	11	0.21	276
Hrefy	12	12	0.21	282
Hrefy	12	13	0.21	286
Hrefy	12	14	0.21	290
Hrefy	12	15	0.21	293
Hrefy	12	0	0.22	238
Hrefy	12	1	0.22	242
Hrefy	12	2	0.22	247
Hrefy	12	3	0.22	251
Hrefy	12	4	0.22	257
Hrefy	12	5	0.22	261
Hrefy	12	6	0.22	266
Hrefy	12	7	0.22	269
Hrefy	12	8	0.22	276
Hrefy	12	9	0.22	280
Hrefy	12	10	0.22	285
Hrefy	12	11	0.22	289
Hrefy	12	12	0.22	295
Hrefy	12	13	0.22	299
Hrefy	12	14	0.22	302
Hrefy	12	15	0.22	306
Hrefy	12	0	0.23	248
Hrefy	12	1	0.23	252
Hrefy	12	2	0.23	257
Hrefy	12	3	0.23	261
Hrefy	12	4	0.23	269
Hrefy	12	5	0.23	272
Hrefy	12	6	0.23	277
Hrefy	12	7	0.23	281
Hrefy	12	8	0.23	288
Hrefy	12	9	0.23	292
Hrefy	12	10	0.23	297
Hrefy	12	11	0.23	301
Hrefy	12	12	0.23	307
Hrefy	12	13	0.23	311
Hrefy	12	14	0.23	315
Hrefy	12	15	0.23	319
Hrefy	12	0	0.24	258
Hrefy	12	1	0.24	263
Hrefy	12	2	0.24	268
Hrefy	12	3	0.24	272
Hrefy	12	4	0.24	279
Hrefy	12	5	0.24	283
Hrefy	12	6	0.24	288
Hrefy	12	7	0.24	292
Hrefy	12	8	0.24	299
Hrefy	12	9	0.24	304
Hrefy	12	10	0.24	309
Hrefy	12	11	0.24	313
Hrefy	12	12	0.24	320
Hrefy	12	13	0.24	324
Hrefy	12	14	0.24	328
Hrefy	12	15	0.24	332
Hrefy	12	0	0.25	268
Hrefy	12	1	0.25	273
Hrefy	12	2	0.25	278
Hrefy	12	3	0.25	283
Hrefy	12	4	0.25	290
Hrefy	12	5	0.25	294
Hrefy	12	6	0.25	299
Hrefy	12	7	0.25	303
Hrefy	12	8	0.25	311
Hrefy	12	9	0.25	316
Hrefy	12	10	0.25	321
Hrefy	12	11	0.25	325
Hrefy	12	12	0.25	332
Hrefy	12	13	0.25	336
Hrefy	12	14	0.25	341
Hrefy	12	15	0.25	345
Hrefy	12	0	0.26	278
Hrefy	12	1	0.26	283
Hrefy	12	2	0.26	288
Hrefy	12	3	0.26	293
Hrefy	12	4	0.26	301
Hrefy	12	5	0.26	306
Hrefy	12	6	0.26	310
Hrefy	12	7	0.26	314
Hrefy	12	8	0.26	323
Hrefy	12	9	0.26	328
Hrefy	12	10	0.26	333
Hrefy	12	11	0.26	337
Hrefy	12	12	0.26	345
Hrefy	12	13	0.26	349
Hrefy	12	14	0.26	354
Hrefy	12	15	0.26	358
Hrefy	12	0	0.27	288
Hrefy	12	1	0.27	293
Hrefy	12	2	0.27	299
Hrefy	12	3	0.27	304
Hrefy	12	4	0.27	312
Hrefy	12	5	0.27	317
Hrefy	12	6	0.27	322
Hrefy	12	7	0.27	326
Hrefy	12	8	0.27	334
Hrefy	12	9	0.27	340
Hrefy	12	10	0.27	345
Hrefy	12	11	0.27	349
Hrefy	12	12	0.27	357
Hrefy	12	13	0.27	362
Hrefy	12	14	0.27	367
Hrefy	12	15	0.27	371
Hrefy	12	0	0.28	298
Hrefy	12	1	0.28	303
Hrefy	12	2	0.28	309
Hrefy	12	3	0.28	314
Hrefy	12	4	0.28	323
Hrefy	12	5	0.28	328
Hrefy	12	6	0.28	333
Hrefy	12	7	0.28	337
Hrefy	12	8	0.28	346
Hrefy	12	9	0.28	351
Hrefy	12	10	0.28	357
Hrefy	12	11	0.28	362
Hrefy	12	12	0.28	370
Hrefy	12	13	0.28	375
Hrefy	12	14	0.28	379
Hrefy	12	15	0.28	384
Hrefy	12	0	0.29	308
Hrefy	12	1	0.29	314
Hrefy	12	2	0.29	320
Hrefy	12	3	0.29	325
Hrefy	12	4	0.29	333
Hrefy	12	5	0.29	339
Hrefy	12	6	0.29	344
Hrefy	12	7	0.29	349
Hrefy	12	8	0.29	358
Hrefy	12	9	0.29	363
Hrefy	12	10	0.29	369
Hrefy	12	11	0.29	374
Hrefy	12	12	0.29	382
Hrefy	12	13	0.29	387
Hrefy	12	14	0.29	392
Hrefy	12	15	0.29	397
Hrefy	12	0	0.3	318
Hrefy	12	1	0.3	324
Hrefy	12	2	0.3	330
Hrefy	12	3	0.3	335
Hrefy	12	4	0.3	344
Hrefy	12	5	0.3	350
Hrefy	12	6	0.3	355
Hrefy	12	7	0.3	360
Hrefy	12	8	0.3	370
Hrefy	12	9	0.3	375
Hrefy	12	10	0.3	381
Hrefy	12	11	0.3	386
Hrefy	12	12	0.3	395
Hrefy	12	13	0.3	400
Hrefy	12	14	0.3	405
Hrefy	12	15	0.3	410
Hrefy	12	0	0.31	328
Hrefy	12	1	0.31	334
Hrefy	12	2	0.31	340
Hrefy	12	3	0.31	346
Hrefy	12	4	0.31	355
Hrefy	12	5	0.31	361
Hrefy	12	6	0.31	367
Hrefy	12	7	0.31	372
Hrefy	12	8	0.31	381
Hrefy	12	9	0.31	387
Hrefy	12	10	0.31	393
Hrefy	12	11	0.31	398
Hrefy	12	12	0.31	407
Hrefy	12	13	0.31	413
Hrefy	12	14	0.31	418
Hrefy	12	15	0.31	423
Hrefy	12	0	0.32	338
Hrefy	12	1	0.32	344
Hrefy	12	2	0.32	351
Hrefy	12	3	0.32	357
Hrefy	12	4	0.32	366
Hrefy	12	5	0.32	372
Hrefy	12	6	0.32	378
Hrefy	12	7	0.32	383
Hrefy	12	8	0.32	393
Hrefy	12	9	0.32	399
Hrefy	12	10	0.32	405
Hrefy	12	11	0.32	411
Hrefy	12	12	0.32	420
Hrefy	12	13	0.32	425
Hrefy	12	14	0.32	431
Hrefy	12	15	0.32	436
Hrefy	12	0	0.33	348
Hrefy	12	1	0.33	354
Hrefy	12	2	0.33	361
Hrefy	12	3	0.33	367
Hrefy	12	4	0.33	377
Hrefy	12	5	0.33	383
Hrefy	12	6	0.33	389
Hrefy	12	7	0.33	394
Hrefy	12	8	0.33	405
Hrefy	12	9	0.33	411
Hrefy	12	10	0.33	417
Hrefy	12	11	0.33	423
Hrefy	12	12	0.33	432
Hrefy	12	13	0.33	438
Hrefy	12	14	0.33	443
Hrefy	12	15	0.33	449
Hrefy	12	0	0.34	358
Hrefy	12	1	0.34	364
Hrefy	12	2	0.34	372
Hrefy	12	3	0.34	378
Hrefy	12	4	0.34	388
Hrefy	12	5	0.34	394
Hrefy	12	6	0.34	400
Hrefy	12	7	0.34	406
Hrefy	12	8	0.34	416
Hrefy	12	9	0.34	423
Hrefy	12	10	0.34	430
Hrefy	12	11	0.34	435
Hrefy	12	12	0.34	445
Hrefy	12	13	0.34	450
Hrefy	12	14	0.34	457
Hrefy	12	15	0.34	462
Hrefy	12	0	0.35	368
Hrefy	12	1	0.35	375
Hrefy	12	2	0.35	382
Hrefy	12	3	0.35	388
Hrefy	12	4	0.35	399
Hrefy	12	5	0.35	405
Hrefy	12	6	0.35	411
Hrefy	12	7	0.35	417
Hrefy	12	8	0.35	428
Hrefy	12	9	0.35	435
Hrefy	12	10	0.35	442
Hrefy	12	11	0.35	447
Hrefy	12	12	0.35	457
Hrefy	12	13	0.35	463
Hrefy	12	14	0.35	470
Hrefy	12	15	0.35	475
Hrefy	12	0	0.36	378
Hrefy	12	1	0.36	385
Hrefy	12	2	0.36	393
Hrefy	12	3	0.36	399
Hrefy	12	4	0.36	409
Hrefy	12	5	0.36	416
Hrefy	12	6	0.36	423
Hrefy	12	7	0.36	428
Hrefy	12	8	0.36	440
Hrefy	12	9	0.36	446
Hrefy	12	10	0.36	454
Hrefy	12	11	0.36	460
Hrefy	12	12	0.36	470
Hrefy	12	13	0.36	476
Hrefy	12	14	0.36	482
Hrefy	12	15	0.36	488
Hrefy	12	0	0.37	388
Hrefy	12	1	0.37	395
Hrefy	12	2	0.37	403
Hrefy	12	3	0.37	409
Hrefy	12	4	0.37	420
Hrefy	12	5	0.37	427
Hrefy	12	6	0.37	434
Hrefy	12	7	0.37	440
Hrefy	12	8	0.37	451
Hrefy	12	9	0.37	458
Hrefy	12	10	0.37	466
Hrefy	12	11	0.37	472
Hrefy	12	12	0.37	482
Hrefy	12	13	0.37	489
Hrefy	12	14	0.37	495
Hrefy	12	15	0.37	501
Hrefy	12	0	0.38	398
Hrefy	12	1	0.38	405
Hrefy	12	2	0.38	413
Hrefy	12	3	0.38	420
Hrefy	12	4	0.38	431
Hrefy	12	5	0.38	438
Hrefy	12	6	0.38	445
Hrefy	12	7	0.38	451
Hrefy	12	8	0.38	463
Hrefy	12	9	0.38	470
Hrefy	12	10	0.38	478
Hrefy	12	11	0.38	484
Hrefy	12	12	0.38	495
Hrefy	12	13	0.38	501
Hrefy	12	14	0.38	508
Hrefy	12	15	0.38	514
Hrefy	12	0	0.39	408
Hrefy	12	1	0.39	416
Hrefy	12	2	0.39	424
Hrefy	12	3	0.39	431
Hrefy	12	4	0.39	442
Hrefy	12	5	0.39	449
Hrefy	12	6	0.39	457
Hrefy	12	7	0.39	463
Hrefy	12	8	0.39	475
Hrefy	12	9	0.39	482
Hrefy	12	10	0.39	490
Hrefy	12	11	0.39	496
Hrefy	12	12	0.39	507
Hrefy	12	13	0.39	514
Hrefy	12	14	0.39	521
Hrefy	12	15	0.39	527
Hrefy	12	0	0.4	418
Hrefy	12	1	0.4	426
Hrefy	12	2	0.4	434
Hrefy	12	3	0.4	441
Hrefy	12	4	0.4	453
Hrefy	12	5	0.4	460
Hrefy	12	6	0.4	468
Hrefy	12	7	0.4	474
Hrefy	12	8	0.4	487
Hrefy	12	9	0.4	494
Hrefy	12	10	0.4	502
Hrefy	12	11	0.4	509
Hrefy	12	12	0.4	520
Hrefy	12	13	0.4	527
Hrefy	12	14	0.4	534
Hrefy	12	15	0.4	540
Hrefy	12	0	0.41	428
Hrefy	12	1	0.41	436
Hrefy	12	2	0.41	444
Hrefy	12	3	0.41	452
Hrefy	12	4	0.41	464
Hrefy	12	5	0.41	471
Hrefy	12	6	0.41	479
Hrefy	12	7	0.41	485
Hrefy	12	8	0.41	498
Hrefy	12	9	0.41	506
Hrefy	12	10	0.41	514
Hrefy	12	11	0.41	521
Hrefy	12	12	0.41	533
Hrefy	12	13	0.41	540
Hrefy	12	14	0.41	547
Hrefy	12	15	0.41	553
Hrefy	12	0	0.42	438
Hrefy	12	1	0.42	446
Hrefy	12	2	0.42	455
Hrefy	12	3	0.42	463
Hrefy	12	4	0.42	475
Hrefy	12	5	0.42	482
Hrefy	12	6	0.42	490
Hrefy	12	7	0.42	497
Hrefy	12	8	0.42	510
Hrefy	12	9	0.42	518
Hrefy	12	10	0.42	526
Hrefy	12	11	0.42	533
Hrefy	12	12	0.42	545
Hrefy	12	13	0.42	552
Hrefy	12	14	0.42	560
Hrefy	12	15	0.42	566
Hrefy	12	0	0.43	448
Hrefy	12	1	0.43	456
Hrefy	12	2	0.43	465
Hrefy	12	3	0.43	473
Hrefy	12	4	0.43	486
Hrefy	12	5	0.43	493
Hrefy	12	6	0.43	501
Hrefy	12	7	0.43	508
Hrefy	12	8	0.43	522
Hrefy	12	9	0.43	530
Hrefy	12	10	0.43	538
Hrefy	12	11	0.43	545
Hrefy	12	12	0.43	557
Hrefy	12	13	0.43	565
Hrefy	12	14	0.43	572
Hrefy	12	15	0.43	579
Hrefy	12	0	0.44	458
Hrefy	12	1	0.44	467
Hrefy	12	2	0.44	476
Hrefy	12	3	0.44	484
Hrefy	12	4	0.44	497
Hrefy	12	5	0.44	504
Hrefy	12	6	0.44	513
Hrefy	12	7	0.44	520
Hrefy	12	8	0.44	533
Hrefy	12	9	0.44	542
Hrefy	12	10	0.44	550
Hrefy	12	11	0.44	558
Hrefy	12	12	0.44	570
Hrefy	12	13	0.44	578
Hrefy	12	14	0.44	585
Hrefy	12	15	0.44	592
Hrefy	12	0	0.45	468
Hrefy	12	1	0.45	477
Hrefy	12	2	0.45	486
Hrefy	12	3	0.45	494
Hrefy	12	4	0.45	507
Hrefy	12	5	0.45	515
Hrefy	12	6	0.45	524
Hrefy	12	7	0.45	531
Hrefy	12	8	0.45	545
Hrefy	12	9	0.45	554
Hrefy	12	10	0.45	562
Hrefy	12	11	0.45	570
Hrefy	12	12	0.45	583
Hrefy	12	13	0.45	590
Hrefy	12	14	0.45	598
Hrefy	12	15	0.45	605
Hrefy	12	0	0.46	478
Hrefy	12	1	0.46	487
Hrefy	12	2	0.46	497
Hrefy	12	3	0.46	505
Hrefy	12	4	0.46	518
Hrefy	12	5	0.46	526
Hrefy	12	6	0.46	535
Hrefy	12	7	0.46	542
Hrefy	12	8	0.46	557
Hrefy	12	9	0.46	565
Hrefy	12	10	0.46	575
Hrefy	12	11	0.46	582
Hrefy	12	12	0.46	595
Hrefy	12	13	0.46	603
Hrefy	12	14	0.46	611
Hrefy	12	15	0.46	618
Hrefy	12	0	0.47	488
Hrefy	12	1	0.47	497
Hrefy	12	2	0.47	507
Hrefy	12	3	0.47	515
Hrefy	12	4	0.47	529
Hrefy	12	5	0.47	538
Hrefy	12	6	0.47	546
Hrefy	12	7	0.47	554
Hrefy	12	8	0.47	568
Hrefy	12	9	0.47	577
Hrefy	12	10	0.47	587
Hrefy	12	11	0.47	594
Hrefy	12	12	0.47	608
Hrefy	12	13	0.47	616
Hrefy	12	14	0.47	624
Hrefy	12	15	0.47	631
Hrefy	12	0	0.48	498
Hrefy	12	1	0.48	507
Hrefy	12	2	0.48	517
Hrefy	12	3	0.48	526
Hrefy	12	4	0.48	540
Hrefy	12	5	0.48	549
Hrefy	12	6	0.48	557
Hrefy	12	7	0.48	565
Hrefy	12	8	0.48	580
Hrefy	12	9	0.48	589
Hrefy	12	10	0.48	599
Hrefy	12	11	0.48	607
Hrefy	12	12	0.48	620
Hrefy	12	13	0.48	628
Hrefy	12	14	0.48	637
Hrefy	12	15	0.48	644
Hrefy	12	0	0.49	508
Hrefy	12	1	0.49	518
Hrefy	12	2	0.49	528
Hrefy	12	3	0.49	537
Hrefy	12	4	0.49	551
Hrefy	12	5	0.49	560
Hrefy	12	6	0.49	569
Hrefy	12	7	0.49	577
Hrefy	12	8	0.49	592
Hrefy	12	9	0.49	601
Hrefy	12	10	0.49	610
Hrefy	12	11	0.49	619
Hrefy	12	12	0.49	633
Hrefy	12	13	0.49	641
Hrefy	12	14	0.49	650
Hrefy	12	15	0.49	657
Hrefy	12	0	0.5	518
Hrefy	12	1	0.5	528
Hrefy	12	2	0.5	538
Hrefy	12	3	0.5	547
Hrefy	12	4	0.5	562
Hrefy	12	5	0.5	571
Hrefy	12	6	0.5	580
Hrefy	12	7	0.5	588
Hrefy	12	8	0.5	603
Hrefy	12	9	0.5	613
Hrefy	12	10	0.5	623
Hrefy	12	11	0.5	631
Hrefy	12	12	0.5	645
Hrefy	12	13	0.5	654
Hrefy	12	14	0.5	663
Hrefy	12	15	0.5	670
Hrefy	12	0	0.51	528
Hrefy	12	1	0.51	538
Hrefy	12	2	0.51	549
Hrefy	12	3	0.51	558
Hrefy	12	4	0.51	573
Hrefy	12	5	0.51	582
Hrefy	12	6	0.51	592
Hrefy	12	7	0.51	599
Hrefy	12	8	0.51	615
Hrefy	12	9	0.51	625
Hrefy	12	10	0.51	635
Hrefy	12	11	0.51	643
Hrefy	12	12	0.51	658
Hrefy	12	13	0.51	666
Hrefy	12	14	0.51	675
Hrefy	12	15	0.51	683
Hrefy	12	0	0.52	538
Hrefy	12	1	0.52	548
Hrefy	12	2	0.52	559
Hrefy	12	3	0.52	568
Hrefy	12	4	0.52	584
Hrefy	12	5	0.52	593
Hrefy	12	6	0.52	603
